Recency,Frequency,Price_Sum,Price_Mean,Spend_90,Spend_90_flag,Labels,KNN_Predict_Prob,SVC_Predict_Prob,AB_Predict_Prob,RF_Predict_Prob,DT_Predict_Prob
-23.0,64,4.877187499999999,312.13999999999993,0.0,0.0,4,0.625,0.528425773338214,2.1003417028346515e-12,0.23987441066750706,0.28489405808339424
-43.0,91,15.205714285714286,1383.72,1001.7600000000001,1.0,1,0.875,0.8028787519888891,0.9998677714288638,0.8565998064271105,0.7529189589305135
-18.0,56,8.103392857142856,453.78999999999996,992.3,1.0,1,0.5,0.5852905412701758,0.988398315887245,0.7421645378072677,0.6532860029216476
-162.0,65,10.395692307692311,675.7200000000003,138.04999999999998,1.0,1,0.875,0.5616291291130939,0.9997075586271993,0.703043325539927,0.5296307470885389
-182.0,14,23.871428571428567,334.19999999999993,506.87999999999994,1.0,1,0.25,0.39791755571336146,0.9994467836519495,0.5838157740940004,0.3542417889606328
-177.0,2,37.1,74.2,211.3,1.0,1,0.5,0.29144380098400635,0.9994240462448033,0.5838157740940004,0.31516084138929823
-227.0,24,26.539166666666674,636.9400000000002,1366.9099999999999,1.0,1,0.375,0.48045863098382063,0.9994215801708799,0.5951155561844385,0.3478364225044093
-18.0,52,27.03423076923076,1405.7799999999995,0.0,0.0,2,0.75,0.807037385460492,0.8570189651200868,0.828877744108414,0.5728751708117868
-32.0,189,8.227777777777778,1555.05,0.0,0.0,4,0.875,0.8441192756187317,2.1846746876795847e-12,0.3569411460806052,0.6583083088771036
-91.0,77,18.170259740259734,1399.1099999999994,591.9000000000001,1.0,1,0.875,0.7779846178658822,0.9998240932567203,0.8321379732460045,0.6789403379135707
-7.0,18,45.09833333333334,811.7700000000002,1230.0800000000002,1.0,1,0.625,0.685581199099771,0.9877198679560721,0.7394999651037085,0.5879582481907101
-7.0,152,17.54638157894737,2667.05,1135.759999999999,1.0,1,1.0,0.8813719739108432,0.9944848704519014,0.8619134055431378,0.9037486108913798
-35.0,51,12.413137254901962,633.07,1144.7099999999998,1.0,2,0.625,0.6359569729456827,0.9949798007582694,0.7449431857153357,0.5046765561711699
-227.0,15,18.01333333333333,270.19999999999993,0.0,0.0,3,0.375,0.3462143614740167,1.3633783688522702e-11,0.1726727202446917,0.13426650209986646
-207.0,36,9.051388888888887,325.8499999999999,762.3499999999997,1.0,1,0.375,0.38932595255892133,0.9995213431265504,0.6240002831430824,0.382461585017082
-45.0,25,16.763600000000007,419.09000000000015,573.59,1.0,1,0.75,0.538410742159139,0.9996273758526448,0.6591082262847293,0.5427224286851399
-9.0,129,4.829689922480618,623.0299999999997,314.8899999999997,1.0,1,0.625,0.6729815134141821,0.9902030897280935,0.7678245614560424,0.8149427364331014
-87.0,17,13.563529411764708,230.58000000000004,1391.1499999999999,1.0,1,0.625,0.4283621098001772,0.9996188693548931,0.6501763230763998,0.4622142052265838
-170.0,1,25.5,25.5,0.0,0.0,0,0.125,0.2807227779365254,7.882641010252049e-08,0.41345274202660964,0.44203997911961235
-68.0,90,7.39755555555556,665.7800000000004,0.0,0.0,4,0.625,0.6371455932863308,1.0189209338811981e-12,0.2360683134886472,0.3168453450818074
-64.0,233,27.184806866952798,6334.060000000002,4046.370000000001,1.0,1,1.0,0.7778521462684714,0.9998688647425626,0.8514876399998345,0.9768371701150556
-141.0,53,8.765849056603772,464.5899999999999,405.09,1.0,1,0.25,0.5,0.9996244135199689,0.6613190808073617,0.5094415780608729
-74.0,12,13.608333333333333,163.29999999999998,0.0,0.0,4,0.25,0.4076658272527281,1.354818651173321e-13,0.17683731164893962,0.14913931051504742
-47.0,97,5.589587628865976,542.1899999999997,205.03,1.0,1,0.75,0.6114433114285934,0.9997835036548708,0.7618564312377898,0.7215429524972138
-88.0,36,16.172777777777778,582.22,224.68000000000004,1.0,1,0.75,0.5720423525713472,0.999734101234612,0.6929652620768819,0.5323530043440422
-197.0,9,12.911111111111108,116.19999999999997,0.0,0.0,3,0.125,0.3043872586142481,7.806681267680475e-12,0.1726727202446917,0.13895046365645816
-226.0,10,15.702000000000002,157.02,0.0,0.0,3,0.25,0.3010072960556832,7.806681267680475e-12,0.1726727202446917,0.12580656139396926
-142.0,18,17.08111111111111,307.46,0.0,0.0,0,0.25,0.41938752145803676,8.4162496725728e-08,0.41345274202660964,0.5373744390510439
-28.0,7,19.759999999999998,138.32,0.0,0.0,4,0.25,0.4259561824457835,9.44069857005798e-14,0.19078164709332154,0.1691610898179564
-70.0,9,38.36666666666666,345.29999999999995,0.0,0.0,4,0.25,0.47651480339639785,2.021960931817149e-13,0.17683731164893962,0.15148783017886483
-94.0,32,9.340312500000001,298.89000000000004,0.0,0.0,4,0.375,0.4579558938300508,2.0972469147598172e-13,0.1811021381814085,0.1696892660669513
-61.0,262,3.7856870229007624,991.8499999999998,0.0,0.0,4,0.875,0.7691521275180935,1.1906027086107595e-12,0.3259551626884145,0.7587342892928095
-243.0,14,11.220714285714285,157.09,0.0,0.0,3,0.125,0.29305709168840893,9.364561541287058e-12,0.1726727202446917,0.122128100750047
-99.0,14,177.05642857142857,2478.79,2413.45,1.0,1,1.0,0.8027009139451198,0.9997392858259757,0.7274982673216402,0.557824113093753
-15.0,24,17.708333333333332,424.99999999999994,0.0,0.0,2,0.625,0.5622835983262776,0.7464272525767994,0.6563277718849997,0.44352922276442786
-198.0,21,23.83571428571429,500.55000000000007,639.18,1.0,1,0.5,0.45218208491594936,0.9993571166736086,0.5856824591293232,0.36376156330813025
-184.0,24,15.854166666666666,380.5,0.0,0.0,0,0.125,0.42042053011283287,8.4162496725728e-08,0.41345274202660964,0.5095215209906098
-31.0,290,23.52765517241379,6823.0199999999995,3762.550000000002,1.0,1,1.0,0.7981789661234372,0.9998867470732341,0.8661694844751385,0.9901935637930528
-156.0,20,23.266,465.32,0.0,0.0,0,0.0,0.4697739602160449,8.299712409986398e-08,0.41412177474653766,0.5355187875167013
-148.0,15,38.6,579.0,0.0,0.0,0,0.5,0.5111285368330079,8.299712409986398e-08,0.4153194270619324,0.5365733103649849
-14.0,35,21.422285714285714,749.78,0.0,0.0,2,0.75,0.6758634408047871,0.8364160356778353,0.7673629173026204,0.4930919946975217
-115.0,50,18.763199999999998,938.16,741.4800000000001,1.0,1,0.5,0.6664849113502318,0.9991839598143131,0.7558966911461086,0.5596307550412282
-103.0,16,93.96875,1503.5,0.0,0.0,4,0.625,0.7529698612798703,4.0267396332522025e-13,0.26854641716966543,0.17614106328922682
-86.0,9,15.922222222222224,143.3,108.39999999999999,1.0,1,0.625,0.3894043885502717,0.9995875481398223,0.6501763230763998,0.43688647943160663
-81.0,10,14.901,149.01,157.54000000000002,1.0,1,0.625,0.3958795558845998,0.9995875481398223,0.6501763230763998,0.44564544814498847
-141.0,39,17.91153846153846,698.5499999999998,568.4200000000001,1.0,1,0.875,0.5738896716605925,0.9996677877331545,0.6768910279131358,0.48626268174966203
-80.0,30,17.615000000000002,528.45,1006.2800000000007,1.0,1,0.625,0.5557311174864853,0.9996188693548931,0.6536333429769755,0.5223234188690223
-18.0,191,15.712984293193713,3001.1799999999994,516.8499999999999,1.0,1,1.0,0.8778837532796346,0.9948123908306641,0.8665869858045951,0.9359411779707649
-40.0,90,16.17122222222222,1455.4099999999996,251.8,1.0,1,1.0,0.8125133856666927,0.9998786374825076,0.8574655839243612,0.7567805521444145
-60.0,77,16.49896103896104,1270.42,1195.9800000000002,1.0,1,0.5,0.7752768441390536,0.9998286493105182,0.8324305112524089,0.7027223900431872
-193.0,10,15.868,158.68,0.0,0.0,0,0.125,0.32265088900550626,8.103473592370977e-08,0.41345274202660964,0.44878360717162963
-105.0,12,9.228333333333332,110.73999999999998,78.75,1.0,1,0.5,0.36654007699860386,0.998697159149762,0.6091074384320148,0.42207301254835133
-88.0,21,14.115714285714288,296.43000000000006,520.4499999999999,1.0,2,0.5,0.45611741291224117,0.9924523617318396,0.6501763230763998,0.3486824051055779
-198.0,16,14.056874999999998,224.90999999999997,0.0,0.0,3,0.375,0.3496811018995777,1.3633783688522702e-11,0.1726727202446917,0.15074513107960757
-10.0,26,36.550384615384615,950.31,2805.3399999999997,1.0,1,0.5,0.7237027857465093,0.9877198679560721,0.7402851825384296,0.614257615775641
-126.0,4,14.975,59.9,0.0,0.0,0,0.25,0.3292703806317819,8.103473592370977e-08,0.41496042364305497,0.5040118052689578
-46.0,57,19.64701754385965,1119.88,311.06,1.0,2,0.875,0.7512437390609505,0.995946450993843,0.821526214034542,0.5372155773943382
-110.0,15,20.408666666666665,306.13,0.0,0.0,0,0.625,0.43981042872428766,3.2555123291925163e-06,0.438873311368576,0.5655148897705851
-87.0,80,8.897375,711.79,0.0,0.0,4,0.75,0.6349376561006581,1.2881932847948567e-12,0.27485609101322866,0.27895605954535624
-150.0,100,5.492099999999999,549.2099999999999,231.17,1.0,2,0.625,0.5385220426171259,0.9995376607119798,0.6813378653129156,0.49596654290567027
-282.0,2,77.76,155.52,84.39999999999998,1.0,2,0.5,0.24719083029574215,0.9990519595742476,0.5838157740940004,0.14305343799907147
-14.0,9,36.63000000000001,329.6700000000001,2957.239999999999,1.0,1,0.75,0.512631880232344,0.9825213393841578,0.6595502839622945,0.5281513470274634
-135.0,10,20.395,203.95,0.0,0.0,0,0.125,0.3793523999258601,7.971876397233187e-08,0.41345274202660964,0.5175916267869557
-73.0,61,26.49901639344262,1616.4399999999998,659.1400000000002,1.0,1,0.75,0.8071488382291563,0.9998209246816909,0.825214551462928,0.6713938260106501
-15.0,61,6.301639344262294,384.3999999999999,0.0,0.0,2,0.375,0.5624385306744469,0.8102895474206928,0.744675571820819,0.5389953205091813
-95.0,2,0.0,0.0,249.74,1.0,2,0.75,0.32922131891105044,0.9917913762586491,0.6484375232060943,0.2845405900020665
-3.0,182,8.58769230769231,1562.9600000000005,532.17,1.0,1,0.875,0.8545823242112625,0.9946367558823478,0.8661873105949437,0.9087618326054155
-81.0,9,48.91777777777778,440.26,1234.1999999999998,1.0,1,0.875,0.5,0.9996019115699218,0.6501763230763998,0.4562785578881513
-182.0,29,9.055862068965517,262.62,0.0,0.0,0,0.375,0.3800711343707133,1.22696511048712e-07,0.41345274202660964,0.518454624106824
-274.0,77,6.774805194805196,521.6600000000001,170.55999999999997,1.0,1,0.5,0.42868074425226377,0.9995331755522576,0.6761765906663797,0.4234416604502414
-78.0,67,20.192686567164184,1352.9100000000003,0.0,0.0,4,0.75,0.7753223198575496,1.6674087814539567e-12,0.32035762492762165,0.29128865274195925
-89.0,143,10.12125874125875,1447.3400000000013,852.3300000000003,1.0,1,0.75,0.8004130449398564,0.9998557382994154,0.8407619603799698,0.8122583500548152
-162.0,4,56.7125,226.85,0.0,0.0,0,0.125,0.3563813919253003,8.190464464073608e-08,0.41345274202660964,0.46697793040128766
-50.0,106,16.413773584905663,1739.8600000000004,1001.2200000000003,1.0,1,0.875,0.83722299746683,0.9998786374825076,0.8578414567948717,0.7904724121721594
-158.0,68,9.024558823529409,613.6699999999998,370.45000000000005,1.0,2,0.625,0.5442932299554066,0.99948167828698,0.6794099850881256,0.4077555513581803
-143.0,9,12.61111111111111,113.5,0.0,0.0,0,0.0,0.341256990304332,8.103473592370977e-08,0.41345274202660964,0.5012169862064899
-123.0,138,6.873768115942023,948.5799999999992,1012.1400000000003,1.0,1,0.875,0.6920403208832185,0.9997341167495708,0.7625011550266376,0.7562225044888381
-8.0,325,7.061476923076926,2294.980000000001,903.2699999999996,1.0,1,0.875,0.8990077709847494,0.9948123908306641,0.8661873105949437,0.9812082911049472
-219.0,49,8.709999999999997,426.78999999999985,0.0,0.0,3,0.0,0.423372548545255,1.249414126745769e-11,0.20827710242548977,0.19362220930345692
-217.0,21,18.737619047619045,393.48999999999995,0.0,0.0,3,0.25,0.3999033672957231,1.3633783688522702e-11,0.1726727202446917,0.1513140761824325
-81.0,22,21.534090909090907,473.74999999999994,465.57000000000005,1.0,1,0.625,0.5301850290864781,0.9996125002861929,0.6508453557963277,0.4962636525351197
-116.0,82,8.385121951219512,687.58,1218.5099999999998,1.0,1,0.5,0.6060052701880216,0.9992205438375404,0.7338468091795056,0.6253782248754808
-5.0,47,6.782127659574469,318.76000000000005,0.0,0.0,2,0.5,0.5383879402891588,0.8102895474206928,0.7336803512007661,0.5098092576754244
-173.0,73,47.48863013698631,3466.6700000000005,0.0,0.0,0,0.625,0.7929877655054725,7.865993143298181e-06,0.5917849794907103,0.7957409086584097
-35.0,348,5.468735632183917,1903.1200000000033,1224.7000000000003,1.0,1,0.875,0.8855257387332007,0.9998858814490555,0.8652699080068146,0.9815403031008627
-91.0,14,10.706428571428571,149.89,0.0,0.0,4,0.625,0.3918755093776475,1.6384183884986613e-13,0.17658045852971363,0.14179415749683788
-281.0,10,34.19,341.9,208.15999999999997,1.0,1,0.375,0.3311383162812772,0.9993485472041879,0.5838157740940004,0.24926901031782203
-88.0,73,9.557945205479452,697.73,218.39999999999998,1.0,1,0.625,0.6270424732491396,0.9998005015765316,0.7958927632849795,0.6339642872511325
-45.0,341,5.747565982404696,1959.9200000000012,1784.7300000000014,1.0,1,0.875,0.8838097812183892,0.9998858814490555,0.8652699080068146,0.9795367847414184
-221.0,16,23.746875000000003,379.95000000000005,0.0,0.0,3,0.125,0.38880009661557025,1.3666946602043852e-11,0.1726727202446917,0.14168435383016362
-17.0,40,28.375999999999994,1135.0399999999997,0.0,0.0,2,0.75,0.7636455258832066,0.837258483635246,0.7804843040926573,0.5259228121423649
-1.0,259,17.01104247104247,4405.86,4222.6900000000005,1.0,1,1.0,0.8335097212157261,0.9948515422800996,0.8670868870632675,0.9786244190627394
-113.0,9,19.049999999999997,171.45,0.0,0.0,0,0.375,0.3814318139600928,3.0081982005923078e-06,0.438873311368576,0.5384020770683692
-29.0,69,4.618115942028986,318.65000000000003,0.0,0.0,4,0.375,0.528398287302679,2.1003417028346515e-12,0.23987441066750706,0.29030315292300696
-170.0,23,7.071739130434784,162.65000000000003,221.87,1.0,1,0.375,0.34854498652638777,0.9994485464774955,0.5838157740940004,0.38120127381806906
-271.0,39,7.263589743589743,283.28,0.0,0.0,3,0.375,0.3333872535298012,1.249414126745769e-11,0.18282264577378743,0.14111604351092913
-25.0,87,4.067356321839079,353.8599999999999,0.0,0.0,4,0.375,0.5518941154927228,2.1003417028346515e-12,0.24334295202615194,0.3366690772224816
-208.0,38,2.959473684210527,112.46000000000002,185.95000000000002,1.0,1,0.625,0.3074488141308908,0.999516947401518,0.6240002831430824,0.3744889129896176
-16.0,16,14.999999999999998,239.99999999999997,0.0,0.0,2,0.5,0.48366215722862105,0.7464272525767994,0.6563277718849997,0.41093853218541393
-57.0,124,4.865887096774192,603.3699999999998,0.0,0.0,4,0.625,0.6352279452787875,1.0350944206017849e-12,0.2364408903845432,0.40696226801413504
-136.0,10,95.53600000000003,955.3600000000002,298.0,1.0,2,0.625,0.6206179395850402,0.9994028423209134,0.6555334524351794,0.30095246128641767
-117.0,23,2.7582608695652175,63.440000000000005,0.0,0.0,0,0.25,0.3453539554353309,3.124523828379007e-06,0.4319780711552063,0.565656019547207
-47.0,127,4.432283464566927,562.8999999999997,0.0,0.0,4,0.625,0.6291035970531048,1.6018252287389195e-12,0.24182987716793788,0.42334601378052433
-56.0,17,6.6505882352941175,113.06,197.57999999999998,1.0,1,0.5,0.40323068315577687,0.9995952800962753,0.6572325330373289,0.49146374069933674
-36.0,38,8.358421052631577,317.61999999999995,0.0,0.0,4,0.625,0.5112001994524645,1.1999191370567117e-12,0.20303456564419706,0.22225129041399314
-16.0,6,127.27333333333333,763.64,0.0,0.0,2,0.5,0.637358697849485,0.7949658034374469,0.7347751393148659,0.4016431597740114
-105.0,81,17.349876543209874,1405.3399999999997,739.1899999999999,1.0,1,0.625,0.7727216331089036,0.9994848193038403,0.7911284021192732,0.6744224198136054
-136.0,69,15.43985507246377,1065.3500000000001,0.0,0.0,0,0.625,0.6903999082326758,7.40307447387162e-06,0.5784646547886365,0.7114295754679341
-150.0,15,16.402666666666672,246.04000000000008,0.0,0.0,0,0.5,0.3886503165012914,8.4162496725728e-08,0.41345274202660964,0.5166157961830286
-39.0,94,18.121382978723407,1703.4100000000003,0.0,0.0,4,0.875,0.8365369356836411,2.0542594911588088e-12,0.3502746993243758,0.4163587105706186
-29.0,267,5.55520599250937,1483.2400000000018,158.44,1.0,2,0.875,0.8514725754111874,0.9977286699431294,0.860909518603296,0.9256666899128224
-52.0,73,9.622054794520553,702.4100000000003,361.70000000000005,1.0,1,0.75,0.6511798622111512,0.9998096169375955,0.8075486294956168,0.6717859178496134
-116.0,26,25.526923076923076,663.6999999999999,756.03,1.0,1,0.875,0.5734724026721224,0.9988805454884644,0.6172271099205684,0.4777919797253574
-89.0,34,4.92235294117647,167.35999999999999,768.8,1.0,1,0.5,0.40893071362977534,0.9997222273189937,0.6803533793388223,0.5015408908217621
-217.0,1,550.8000000000001,550.8000000000001,0.0,0.0,3,0.0,0.2730732559550909,1.1147384243338747e-11,0.17320925113283608,0.09918298642921544
-28.0,51,17.000588235294117,867.03,1008.0800000000002,1.0,1,0.75,0.7048062665904239,0.9997884122273732,0.8201330868583666,0.6534142480302378
-10.0,30,16.614,498.42,0.0,0.0,2,0.5,0.5966879575763613,0.7464272525767994,0.6597847917855754,0.4695460960992968
-9.0,25,10.727600000000002,268.19000000000005,400.91999999999996,1.0,1,0.875,0.5055477017820651,0.9831611120960959,0.6595502839622945,0.5751030558812891
-22.0,56,11.53410714285714,645.9099999999999,474.02,1.0,1,0.625,0.6481338377586449,0.9997547670592963,0.7566627269889245,0.6595920592036494
-270.0,53,4.717735849056602,250.03999999999994,0.0,0.0,3,0.5,0.32327599154632797,1.249414126745769e-11,0.21082970906159826,0.15949196728570722
-8.0,52,128.2592307692308,6669.480000000002,1931.25,1.0,1,0.875,0.7808236459770389,0.9924390351443365,0.8350034874775076,0.8941011453185238
-274.0,1,-152.64000000000001,-152.64000000000001,0.0,0.0,3,0.0,0.21130521205384808,5.973713924686419e-12,0.1726727202446917,0.0968361255689478
-4.0,12,6.895833333333333,82.75,0.0,0.0,2,0.375,0.425203640369567,0.7317128354351429,0.6563277718849997,0.40577488332699774
-225.0,24,23.185833333333335,556.46,828.3899999999999,1.0,2,0.125,0.45416763671848503,0.9990893727733984,0.5856824591293232,0.23784639895994875
-47.0,14,46.021428571428565,644.3,0.0,0.0,4,0.125,0.606274285883842,1.722165142387955e-13,0.19320115356502005,0.18333522963298163
-57.0,68,22.006911764705876,1496.4699999999996,1018.29,1.0,1,0.75,0.8040492366050785,0.9998438345619798,0.841873509883177,0.6971540602915328
-9.0,384,11.168593749999992,4288.739999999997,1915.72,1.0,1,1.0,0.8484327452852553,0.9948515422800996,0.8670868870632675,0.9937400482679449
-9.0,73,16.446849315068487,1200.6199999999997,0.0,0.0,2,0.625,0.7891187372597902,0.8705084499487222,0.8393946810527251,0.6245841989276099
-33.0,125,4.257600000000001,532.2000000000002,376.78999999999996,1.0,1,0.75,0.6277715512838838,0.9997835036548708,0.7630863616569922,0.7870977552881433
-240.0,17,41.307647058823534,702.23,288.00000000000006,1.0,1,0.5,0.485710576873794,0.9994829687125957,0.6343262220874933,0.3199846053832224
-189.0,6,16.133333333333333,96.8,0.0,0.0,0,0.375,0.3002964861768929,8.103473592370977e-08,0.41345274202660964,0.4391266761482868
-224.0,16,15.209999999999997,243.35999999999996,279.75000000000006,1.0,1,0.25,0.3397027873259944,0.9993660128416071,0.5838157740940004,0.3119842874320028
-32.0,1,175.2,175.2,0.0,0.0,4,0.125,0.38185427380572307,9.335021510517695e-14,0.19078164709332154,0.14744795674663524
-210.0,12,25.55,306.6,0.0,0.0,3,0.125,0.3671971669140593,1.136567934970772e-11,0.1726727202446917,0.1403927477360126
-60.0,548,3.548029197080298,1944.3200000000033,0.0,0.0,4,0.75,0.9011763271037724,1.3312677411786973e-12,0.34312881843414894,0.987622269063697
-23.0,572,9.066818181818173,5186.219999999995,1425.96,1.0,1,1.0,0.8207849766575022,0.9998867470732341,0.8661694844751385,0.999250164505443
-3.0,9,27.040000000000003,243.36,0.0,0.0,2,0.375,0.48795757951785795,0.7380965064098906,0.6563277718849997,0.40623008208067507
-22.0,266,27.428120300751868,7295.8799999999965,4595.300000000002,1.0,1,1.0,0.8116792466915521,0.9998867470732341,0.8666115421527038,0.989253438264373
-65.0,183,4.2697267759562845,781.3600000000001,0.0,0.0,4,0.875,0.6981609569393933,1.1514096594347147e-12,0.31351234607467726,0.5617810880060039
-264.0,17,11.390588235294116,193.63999999999996,0.0,0.0,3,0.25,0.29420831766077754,9.364561541287058e-12,0.1726727202446917,0.11621970204630257
-2.0,35,8.118,284.13,253.61000000000004,1.0,1,0.75,0.5217721924676003,0.9883088875057202,0.6950134370366328,0.6094526916543259
-12.0,264,4.796250000000001,1266.2100000000003,1345.3700000000008,1.0,1,0.875,0.8351954711319965,0.9943504871339214,0.8590774706532087,0.9544167059751093
-206.0,36,4.448611111111112,160.15000000000003,999.3700000000003,1.0,1,0.5,0.3295829271682424,0.999516947401518,0.6240002831430824,0.37436122669450134
-88.0,9,12.305555555555555,110.75,0.0,0.0,4,0.625,0.37577652994279276,1.354818651173321e-13,0.17683731164893962,0.1359080880380882
-78.0,19,22.489473684210527,427.3,159.85,1.0,1,0.75,0.5129662127592591,0.9996125002861929,0.6501763230763998,0.48881672410089755
-38.0,8,217.5,1740.0,0.0,0.0,4,0.5,0.7808467024290741,2.2956998405559205e-13,0.2878029326082548,0.20753875426132015
-220.0,19,9.379999999999999,178.21999999999997,0.0,0.0,3,0.25,0.3172953582106832,7.927351855004902e-12,0.1726727202446917,0.14090445042175342
-212.0,59,6.200847457627116,365.84999999999985,0.0,0.0,3,0.125,0.40911435410626656,1.249414126745769e-11,0.2089999833187311,0.2135322093943896
-93.0,60,5.515833333333334,330.95000000000005,254.83999999999992,1.0,1,0.625,0.4826900448106904,0.9997296570022199,0.7320135917797158,0.5745215304801093
-95.0,17,15.524705882352938,263.91999999999996,224.28,1.0,2,0.375,0.4356834409931073,0.9924523617318396,0.6484375232060943,0.3300606557315875
-148.0,35,8.920857142857141,312.22999999999996,0.0,0.0,0,0.375,0.4253327144706651,2.3197658613630954e-06,0.44888112588784607,0.5758576141400957
-46.0,227,11.490572687224672,2608.3600000000006,1847.3700000000003,1.0,1,0.875,0.8793712085006657,0.9998858814490555,0.8656695832164661,0.9444054516528259
-78.0,255,9.298078431372549,2371.0099999999998,2430.5499999999993,1.0,1,0.875,0.8726191512959621,0.999864348902179,0.8465734179676508,0.9487842644422471
-147.0,34,4.952941176470588,168.4,0.0,0.0,0,0.375,0.36964933827138163,2.2986461889415497e-06,0.4428920533729546,0.5661202383418231
-2.0,86,12.47116279069768,1072.5200000000004,276.99999999999994,1.0,1,0.875,0.7744948462730576,0.9918788476706131,0.8399618786445686,0.763883528178194
-1.0,17,13.415294117647061,228.06000000000003,218.12000000000003,1.0,2,0.75,0.49059661045810016,0.7464272525767994,0.6563277718849997,0.4298162585664246
-270.0,8,12.20375,97.63,326.2599999999999,1.0,1,0.625,0.25449540347809096,0.9993415584559188,0.5838157740940004,0.24575855679431488
-75.0,201,5.279253731343285,1061.1300000000003,281.55000000000007,1.0,1,0.875,0.7611532067100965,0.9998304582672791,0.8359262730671705,0.8850281754419967
-43.0,28,10.260714285714284,287.29999999999995,359.62,1.0,1,0.625,0.489466583237246,0.9996252810177101,0.6591082262847293,0.5454960273538584
-127.0,28,17.706071428571427,495.7699999999999,0.0,0.0,0,0.125,0.5077700428965907,8.4162496725728e-08,0.4153194270619324,0.5915744309423158
-99.0,71,5.246478873239434,372.49999999999983,0.0,0.0,4,0.625,0.5,1.4155977517613386e-12,0.22332713207115923,0.23463221777701643
-220.0,13,8.142307692307693,105.85000000000001,97.35,1.0,2,0.375,0.28898983154619107,0.9990922734554025,0.5838157740940004,0.2040545688277039
-35.0,163,11.474723926380365,1870.3799999999994,2055.5400000000013,1.0,1,0.875,0.8600713316897429,0.9998786374825076,0.8616612247553536,0.8837435848960102
-8.0,97,188.23164948453598,18258.46999999999,2013.96,1.0,1,1.0,0.819752838406318,0.9945264801330094,0.8604204403070382,0.9958826554328263
-128.0,3,75.88333333333334,227.65,108.75,1.0,1,0.375,0.37234075669102806,0.9994394087498211,0.5838157740940004,0.3719159927286456
-8.0,11,154.30363636363634,1697.34,989.0800000000002,1.0,1,0.5,0.8065181359031979,0.9884410525172664,0.747912214358724,0.6074811651407549
-40.0,13,73.31,953.03,306.53000000000003,1.0,2,0.75,0.691070940867246,0.9946016609200169,0.7361452678730059,0.4117778021240895
-4.0,132,67.95818181818179,8970.479999999996,22329.600000000006,1.0,1,1.0,0.8458230469348841,0.9945264801330094,0.8624133068018103,0.9734813537573958
-72.0,3,169.6,508.8,0.0,0.0,4,0.625,0.48841752444055864,2.021960931817149e-13,0.177373842537084,0.13814164635317036
-215.0,62,7.385645161290323,457.91,0.0,0.0,3,0.0,0.4427231389211398,1.2562140428008763e-11,0.2173717517639378,0.22033169002535866
-128.0,4,50.96749999999999,203.86999999999995,0.0,0.0,0,0.125,0.3718464993447712,7.971876397233187e-08,0.41345274202660964,0.5054897643355413
-57.0,18,266.7666666666667,4801.800000000001,2529.0,1.0,1,1.0,0.740169673614656,0.9997372181965357,0.7449989242604595,0.7311105758364168
-23.0,38,17.194210526315786,653.3799999999999,0.0,0.0,4,0.5,0.6460823483891469,1.2186417779861478e-12,0.21375042352747403,0.24725832914238563
-35.0,213,9.99981220657278,2129.9600000000023,0.0,0.0,4,0.75,0.8763523493491754,2.1846746876795847e-12,0.3569411460806052,0.7381889470115295
-10.0,47,36.86063829787235,1732.4500000000003,901.4,1.0,1,0.875,0.8391228760774986,0.9923816782714764,0.8300641372394841,0.7071539189372144
-32.0,140,140.25928571428565,19636.299999999992,10664.520000000002,1.0,1,0.875,0.7962372184680412,0.9998795580477735,0.8614959042136812,0.9979798821598099
-59.0,41,9.592926829268297,393.3100000000002,573.9099999999999,1.0,1,0.75,0.5256342490326499,0.9997288356137203,0.6991379208891854,0.5675179741579077
-239.0,116,16.626896551724137,1928.72,0.0,0.0,3,0.625,0.7675172105245658,8.832311335984563e-12,0.3176357789614943,0.3905955580166959
-72.0,2,16.325,32.65,0.0,0.0,4,0.5,0.3512215183587084,1.354818651173321e-13,0.17683731164893962,0.1334057508071548
-93.0,13,59.373076923076916,771.8499999999999,0.0,0.0,4,0.625,0.6100538399139009,3.961512555511385e-13,0.25099608336492524,0.15551099392320009
-5.0,22,19.07045454545454,419.54999999999995,795.1700000000001,1.0,1,0.625,0.5664497908612338,0.9829378195066104,0.6595502839622945,0.5800591197869087
-170.0,18,14.19888888888889,255.58,493.36,1.0,1,0.5,0.3803639951249452,0.9994544396928499,0.5838157740940004,0.3734419921838449
-105.0,35,20.28057142857143,709.82,548.24,1.0,1,0.875,0.6022586954917183,0.9993548025800317,0.6967502214199854,0.5176306895898122
-93.0,5,119.6,598.0,180.0,1.0,2,0.375,0.5253611822517972,0.9921190557982554,0.6514074184515735,0.3097946626582798
-10.0,191,27.431465968586405,5239.4100000000035,1598.93,1.0,1,1.0,0.7917890223299022,0.9948515422800996,0.8670868870632675,0.9635851889481611
-232.0,12,13.949166666666668,167.39000000000001,296.07,1.0,2,0.25,0.30226940327380597,0.9990750425694538,0.5838157740940004,0.19547965319094004
-52.0,132,20.07007575757577,2649.2500000000014,1551.7199999999998,1.0,1,0.875,0.8656060258033448,0.9998634937487166,0.8596248415261794,0.8602378981101508
-80.0,21,18.643333333333338,391.5100000000001,207.32,1.0,2,0.75,0.5,0.992308632562177,0.6501763230763998,0.3620034564887725
-2.0,114,13.989561403508768,1594.8099999999995,258.32,1.0,1,1.0,0.8463113476494746,0.9944848704519014,0.8595208638387142,0.8316572531889513
